Object;DateTime;Pin;Pout
9010;2021-06-07 04:00:00;37,4;53,6
9010;2021-06-07 06:00:00;37,4;53,7
9010;2021-06-07 08:00:00;37,4;53,7
9010;2021-06-07 10:00:00;37,4;53,7
9010;2021-06-07 12:00:00;37,4;53,7
9010;2021-06-07 14:00:00;37,4;53,7
9010;2021-06-07 16:00:00;37,5;53,8
9010;2021-06-07 18:00:00;37,5;53,9
9010;2021-06-07 20:00:00;37,5;53,9
9010;2021-06-07 22:00:00;37,6;53,7
9010;2021-06-08 00:00:00;37,7;53,7
9010;2021-06-08 02:00:00;37,7;53,8
9010;2021-06-08 04:00:00;37,8;54
9010;2021-06-08 06:00:00;37,8;54
9010;2021-06-08 08:00:00;37,7;54
9010;2021-06-08 10:00:00;37,6;53,8
9010;2021-06-08 12:00:00;37,5;53,9
9010;2021-06-08 14:00:00;37,5;53,9
9010;2021-06-08 16:00:00;37,5;54
9010;2021-06-08 18:00:00;37,5;54,1
9010;2021-06-08 20:00:00;37,5;53,9
9010;2021-06-08 22:00:00;37,5;53,8
9010;2021-06-09 00:00:00;37,4;53,6
9010;2021-06-09 02:00:00;37,5;53,6
9010;2021-06-09 04:00:00;37,4;53,5
9010;2021-06-09 06:00:00;37,4;53,4
9010;2021-06-09 08:00:00;37,3;53,2
9010;2021-06-09 10:00:00;37,2;53,1
9010;2021-06-09 12:00:00;37,3;53,3
9010;2021-06-09 14:00:00;37,4;53,5
9010;2021-06-09 16:00:00;37,4;53,7
9010;2021-06-09 18:00:00;37,5;53,9
9010;2021-06-09 20:00:00;37,5;53,8
9010;2021-06-09 22:00:00;37,5;53,8
9010;2021-06-10 00:00:00;37,5;53,8
9010;2021-06-10 02:00:00;37,5;53,9
9010;2021-06-10 04:00:00;37,6;53,9
9010;2021-06-10 06:00:00;37,6;54
9010;2021-06-10 08:00:00;37,6;54
9010;2021-06-10 10:00:00;37,5;53,9
9010;2021-06-10 12:00:00;37,5;53,9
9010;2021-06-10 14:00:00;37,5;53,9
9010;2021-06-10 16:00:00;37,6;53,9
9010;2021-06-10 18:00:00;37,6;53,8
9010;2021-06-10 20:00:00;37,5;53,6
9010;2021-06-10 22:00:00;37,4;53,4
9010;2021-06-11 00:00:00;37,4;53,3
9010;2021-06-11 02:00:00;37,4;53,4
9010;2021-06-11 04:00:00;37,4;53,4
9010;2021-06-11 06:00:00;37,5;53,4
9010;2021-06-11 08:00:00;37,5;53,5
9010;2021-06-11 10:00:00;37,4;53,3
9010;2021-06-11 12:00:00;37,4;53,3
9010;2021-06-11 14:00:00;37,4;53,3
9010;2021-06-11 16:00:00;37,4;53,3
9010;2021-06-11 18:00:00;37,2;53,1
9010;2021-06-11 20:00:00;37,3;53
9010;2021-06-11 22:00:00;37,3;53,1
9010;2021-06-12 00:00:00;37,3;53,1
9010;2021-06-12 02:00:00;37,4;53,2
9010;2021-06-12 04:00:00;37,4;53,3
9010;2021-06-12 06:00:00;37,4;53,3
9010;2021-06-12 08:00:00;37,4;53,4
9010;2021-06-12 10:00:00;37,4;53,3
9010;2021-06-12 12:00:00;37,4;53,3
9010;2021-06-12 14:00:00;37,4;53,4
9010;2021-06-12 16:00:00;37,4;53,4
9010;2021-06-12 18:00:00;37,5;53,5
9010;2021-06-12 20:00:00;37,5;53,6
9010;2021-06-12 22:00:00;37,5;53,6
9010;2021-06-13 00:00:00;37,5;53,6
9010;2021-06-13 02:00:00;37,6;54
9010;2021-06-13 04:00:00;37,8;54,5
9010;2021-06-13 06:00:00;37,9;54,9
9010;2021-06-13 08:00:00;37,9;55
9010;2021-06-13 10:00:00;37,7;55
9010;2021-06-13 12:00:00;37,7;54,9
9010;2021-06-13 14:00:00;37,7;55
9010;2021-06-13 16:00:00;37,7;55
9010;2021-06-13 18:00:00;37,6;55
9010;2021-06-13 20:00:00;37,5;54,9
9010;2021-06-13 22:00:00;37,4;54,8
9010;2021-06-14 00:00:00;37,4;54,8
9010;2021-06-14 02:00:00;37,4;54,8
9010;2021-06-14 04:00:00;37,5;54,7
9010;2021-06-14 06:00:00;37,5;54,5
9010;2021-06-14 08:00:00;37,5;54,4
9010;2021-06-14 10:00:00;37,3;54,1
9010;2021-06-14 12:00:00;37,2;54
9010;2021-06-14 14:00:00;37,2;53,9
9010;2021-06-14 16:00:00;37,2;53,8
9010;2021-06-14 18:00:00;37,2;53,7
9010;2021-06-14 20:00:00;37,1;53,5
9010;2021-06-14 22:00:00;37;53,4
9010;2021-06-15 00:00:00;37;53,3
9010;2021-06-15 02:00:00;37;53,3
9010;2021-06-15 04:00:00;37,1;53,3
9010;2021-06-15 06:00:00;37,2;53,3
9010;2021-06-15 08:00:00;37,2;53,4
9010;2021-06-15 10:00:00;37,3;53,5
9010;2021-06-15 12:00:00;37,5;53,7
9010;2021-06-15 14:00:00;37,5;53,8
9010;2021-06-15 16:00:00;37,3;53,7
9010;2021-06-15 18:00:00;37,2;53,5
9010;2021-06-15 20:00:00;37,2;53,5
9010;2021-06-15 22:00:00;37,1;53,4
9010;2021-06-16 00:00:00;37,1;53,4
9010;2021-06-16 02:00:00;37,1;53,3
9010;2021-06-16 04:00:00;37,3;53,4
9010;2021-06-16 06:00:00;37,4;53,6
9010;2021-06-16 08:00:00;37,4;53,7
9010;2021-06-16 10:00:00;37,4;53,7
9010;2021-06-16 12:00:00;37,3;53,6
9010;2021-06-16 14:00:00;37,2;53,6
9010;2021-06-16 16:00:00;37,1;53,5
9010;2021-06-16 18:00:00;37;53,3
9010;2021-06-16 20:00:00;36,9;53,2
9010;2021-06-16 22:00:00;36,9;53,2
9010;2021-06-17 00:00:00;37;53,2
9010;2021-06-17 02:00:00;37,1;53,3
9010;2021-06-17 04:00:00;37,3;53,5
9010;2021-06-17 06:00:00;37,4;53,6
9010;2021-06-17 08:00:00;36;52,8
9010;2021-06-17 10:00:00;35,1;51,4
9010;2021-06-17 12:00:00;35;51,1
9010;2021-06-17 14:00:00;35,9;51,7
9010;2021-06-17 16:00:00;36,2;52
9010;2021-06-17 18:00:00;36,5;52,1
9010;2021-06-17 20:00:00;36,5;52,1
9010;2021-06-17 22:00:00;36,6;52,2
9010;2021-06-18 00:00:00;36,7;52,5
9010;2021-06-18 02:00:00;36,9;52,9
9010;2021-06-18 04:00:00;37;53,1
9010;2021-06-18 06:00:00;37;53
9010;2021-06-18 08:00:00;37;52,9
9010;2021-06-18 10:00:00;37;52,8
9010;2021-06-18 12:00:00;37;52,8
9010;2021-06-18 14:00:00;36,8;52,6
9010;2021-06-18 16:00:00;36,7;52,4
9010;2021-06-18 18:00:00;36,6;52,2
9010;2021-06-18 20:00:00;36,4;52,1
9010;2021-06-18 22:00:00;35,1;51
9010;2021-06-19 00:00:00;36,8;52,1
9010;2021-06-19 02:00:00;37;52,8
9010;2021-06-19 04:00:00;37,1;53,1
9010;2021-06-19 06:00:00;37,1;53,3
9010;2021-06-19 08:00:00;37,1;53,2
9010;2021-06-19 10:00:00;36,9;53,1
9010;2021-06-19 12:00:00;36,7;52,9
9010;2021-06-19 14:00:00;36,4;52,5
9010;2021-06-19 16:00:00;36,1;52,3
9010;2021-06-19 18:00:00;35,7;51,9
9010;2021-06-19 20:00:00;35,6;51,7
9010;2021-06-19 22:00:00;35,4;51,4
9010;2021-06-20 00:00:00;35,3;51,3
9010;2021-06-20 02:00:00;35,3;51,2
9010;2021-06-20 04:00:00;35,3;51,3
9010;2021-06-20 06:00:00;35,4;51,4
9010;2021-06-20 08:00:00;35,6;51,5
9010;2021-06-20 10:00:00;35,6;51,5
9010;2021-06-20 12:00:00;35,5;51,4
9010;2021-06-20 14:00:00;35,4;51,3
9010;2021-06-20 16:00:00;35,3;51,2
9010;2021-06-20 18:00:00;35,4;51,2
9010;2021-06-20 20:00:00;35,7;51,6
9010;2021-06-20 22:00:00;35,9;51,7
9010;2021-06-21 00:00:00;36;51,9
9010;2021-06-21 02:00:00;36,2;52,2
9010;2021-06-21 04:00:00;36,7;52,6
9010;2021-06-21 06:00:00;37;53,2
9010;2021-06-21 08:00:00;37;53
9010;2021-06-21 10:00:00;36,8;52,5
9010;2021-06-21 12:00:00;36,7;52,2
9010;2021-06-21 14:00:00;36,6;52
9010;2021-06-21 16:00:00;36,5;51,9
9010;2021-06-21 18:00:00;36,4;51,7
9010;2021-06-21 20:00:00;36,3;51,5
9010;2021-06-21 22:00:00;35,5;51
9010;2021-06-22 00:00:00;38,7;44,3
9010;2021-06-22 02:00:00;36,5;47,1
9010;2021-06-22 04:00:00;35,7;49,7
9010;2021-06-22 06:00:00;36,3;50,7
9010;2021-06-22 08:00:00;36,5;51,2
9010;2021-06-22 10:00:00;37;51,5
9010;2021-06-22 12:00:00;37,4;52,2
9010;2021-06-22 14:00:00;37,3;52,4
9010;2021-06-22 16:00:00;37,1;52,4
9010;2021-06-22 18:00:00;36,8;52,3
9010;2021-06-22 20:00:00;36,6;52,2
9010;2021-06-22 22:00:00;36,5;52
9010;2021-06-23 00:00:00;36,4;51,9
9010;2021-06-23 02:00:00;36,5;51,9
9010;2021-06-23 04:00:00;36,7;52,2
9010;2021-06-23 06:00:00;36,9;52,4
9010;2021-06-23 08:00:00;37;52,6
9010;2021-06-23 10:00:00;37;52,7
9010;2021-06-23 12:00:00;36,9;52,9
9010;2021-06-23 14:00:00;37,2;54,6
9010;2021-06-23 16:00:00;37,2;54,7
9010;2021-06-23 18:00:00;37,3;54,7
9010;2021-06-23 20:00:00;37,1;54,5
9010;2021-06-23 22:00:00;36,8;53,8
9010;2021-06-24 00:00:00;36,6;53,7
9010;2021-06-24 02:00:00;36,5;53,5
9010;2021-06-24 04:00:00;36,4;53,4
9010;2021-06-24 06:00:00;36,3;53,2
9010;2021-06-24 08:00:00;36,6;53,1
9010;2021-06-24 10:00:00;36,7;53,3
9010;2021-06-24 12:00:00;36,7;53,5
9010;2021-06-24 14:00:00;36,8;53,1
9010;2021-06-24 16:00:00;37,5;52,4
9010;2021-06-24 18:00:00;37,5;52,3
9010;2021-06-24 20:00:00;37,5;52
9010;2021-06-24 22:00:00;37,5;51,9
9010;2021-06-25 00:00:00;37,5;51,8
9010;2021-06-25 02:00:00;37,5;51,6
9010;2021-06-25 04:00:00;37,5;51,4
9010;2021-06-25 06:00:00;37,4;51,1
9010;2021-06-25 08:00:00;37,3;50,9
9010;2021-06-25 10:00:00;36,5;51,3
9010;2021-06-25 12:00:00;36,4;51,3
9010;2021-06-25 14:00:00;36,3;51,2
9010;2021-06-25 16:00:00;36,3;51,1
9010;2021-06-25 18:00:00;36,3;51,1
9010;2021-06-25 20:00:00;36,3;51,1
9010;2021-06-25 22:00:00;36,3;51
9010;2021-06-26 00:00:00;36,3;51
9010;2021-06-26 02:00:00;36,4;51
9010;2021-06-26 04:00:00;36,4;51,1
9010;2021-06-26 06:00:00;36,5;51,3
9010;2021-06-26 08:00:00;36,5;51,2
9010;2021-06-26 10:00:00;36,6;51,4
9010;2021-06-26 12:00:00;36,5;51,4
9010;2021-06-26 14:00:00;36,5;51,4
9010;2021-06-26 16:00:00;36,5;51,5
9010;2021-06-26 18:00:00;36,5;51,6
9010;2021-06-26 20:00:00;36,8;51,6
9010;2021-06-26 22:00:00;36,5;51,6
9010;2021-06-27 00:00:00;36,7;51,8
9010;2021-06-27 02:00:00;36,8;51,9
9010;2021-06-27 04:00:00;36,8;52
9010;2021-06-27 06:00:00;36,9;52,1
9010;2021-06-27 08:00:00;36;52,3
9010;2021-06-27 10:00:00;36,9;52,3
9010;2021-06-27 12:00:00;36,9;52,3
9010;2021-06-27 14:00:00;36,9;52,3
9010;2021-06-27 16:00:00;36,9;52,3
9010;2021-06-27 18:00:00;36,9;52,3
9010;2021-06-27 20:00:00;36,9;52,6
9010;2021-06-27 22:00:00;37,3;53,2
9010;2021-06-28 00:00:00;37,4;53,5
9010;2021-06-28 02:00:00;37,4;53,7
9010;2021-06-28 04:00:00;37,2;53,7
9010;2021-06-28 06:00:00;37,2;53,8
9010;2021-06-28 08:00:00;37,2;53,8
9010;2021-06-28 10:00:00;37,2;53,8
9010;2021-06-28 12:00:00;37,2;53,9
9010;2021-06-28 14:00:00;37,2;53,9
9010;2021-06-28 16:00:00;37,3;54
9010;2021-06-28 18:00:00;36,8;53,6
9010;2021-06-28 20:00:00;36,7;53,4
9010;2021-06-28 22:00:00;37,6;53,7
9010;2021-06-29 00:00:00;37;53,7
9010;2021-06-29 02:00:00;37,6;53,7
9010;2021-06-29 04:00:00;37,6;53,7
9010;2021-06-29 06:00:00;37,6;53,4
9010;2021-06-29 08:00:00;37,5;53,3
9010;2021-06-29 10:00:00;37,6;53,5
9010;2021-06-29 12:00:00;37,7;53,6
9010;2021-06-29 14:00:00;37,7;53,6
9010;2021-06-29 16:00:00;37,7;53,6
9010;2021-06-29 18:00:00;37,7;53,6
9010;2021-06-29 20:00:00;37,7;53,6
9010;2021-06-29 22:00:00;37,6;53,6
9010;2021-06-30 00:00:00;37,6;53,6
9010;2021-06-30 02:00:00;37,5;53,6
9010;2021-06-30 04:00:00;37,7;54,1
9010;2021-06-30 06:00:00;37,7;54
9010;2021-06-30 08:00:00;37,5;53,8
9010;2021-06-30 10:00:00;37,3;53,5
9010;2021-06-30 12:00:00;37,3;53,4
9010;2021-06-30 14:00:00;37,3;53,4
9010;2021-06-30 16:00:00;37,4;53,5
9010;2021-06-30 18:00:00;37,4;53,5
9010;2021-06-30 20:00:00;37,4;53,5
9010;2021-06-30 22:00:00;37,4;53,4
9010;2021-07-01 00:00:00;37,4;53,4
9010;2021-07-01 02:00:00;37,4;53,4
9010;2021-07-01 04:00:00;37,4;53,4
9010;2021-07-01 06:00:00;37,4;53,4
9010;2021-07-01 08:00:00;37,4;53,4
9010;2021-07-01 10:00:00;37,4;53,4
9010;2021-07-01 12:00:00;37,4;53,4
9010;2021-07-01 14:00:00;37,4;53,4
9010;2021-07-01 16:00:00;37,4;53,4
9010;2021-07-01 18:00:00;37,4;53,4
9010;2021-07-01 20:00:00;37,4;53,5
9010;2021-07-01 22:00:00;37,4;53,4
9010;2021-07-02 00:00:00;37,4;53,4
9010;2021-07-02 02:00:00;37,4;53,4
9010;2021-07-02 04:00:00;37,4;53,4
9010;2021-07-02 06:00:00;37,4;53,4
9010;2021-07-02 08:00:00;37,3;53,4
9010;2021-07-02 10:00:00;37,3;53,3
9010;2021-07-02 12:00:00;37,3;53,3
9010;2021-07-02 14:00:00;37,3;53,3
9010;2021-07-02 16:00:00;37,3;53,2
9010;2021-07-02 18:00:00;37,3;53,1
9010;2021-07-02 20:00:00;37,3;53
9010;2021-07-02 22:00:00;37,3;52,8
9010;2021-07-03 00:00:00;37,2;52,8
9010;2021-07-03 02:00:00;37,2;52,9
9010;2021-07-03 04:00:00;37,3;53,2
9010;2021-07-03 06:00:00;37,3;53,4
9010;2021-07-03 08:00:00;37,4;53,5
9010;2021-07-03 10:00:00;37,4;53,5
9010;2021-07-03 12:00:00;37,4;53,6
9010;2021-07-03 14:00:00;37,4;53,7
9010;2021-07-03 16:00:00;37,4;53,8
9010;2021-07-03 18:00:00;37,4;53,8
9010;2021-07-03 20:00:00;37,4;53,8
9010;2021-07-03 22:00:00;37,4;53,8
9010;2021-07-04 00:00:00;37,5;53,8
9010;2021-07-04 02:00:00;37,5;53,8
9010;2021-07-04 04:00:00;37,5;53,9
9010;2021-07-04 06:00:00;37,6;54,1
9010;2021-07-04 08:00:00;37,6;54,1
9010;2021-07-04 10:00:00;37,5;53,9
9010;2021-07-04 12:00:00;37,5;53,9
9010;2021-07-04 14:00:00;37,5;53,9
9010;2021-07-04 16:00:00;37,4;53,8
9010;2021-07-04 18:00:00;37,4;53,7
9010;2021-07-04 20:00:00;37,4;53,7
9010;2021-07-04 22:00:00;37,4;53,8
9010;2021-07-05 00:00:00;37,5;53,9
9010;2021-07-05 02:00:00;37,5;53,9
9010;2021-07-05 04:00:00;37,5;53,9
9010;2021-07-05 06:00:00;37,5;54,1
9010;2021-07-05 08:00:00;37,5;54
9010;2021-07-05 10:00:00;37,5;53,9
9010;2021-07-05 12:00:00;37,4;53,8
9010;2021-07-05 14:00:00;37,4;53,6
9010;2021-07-05 16:00:00;37,3;53,4
9010;2021-07-05 18:00:00;37,3;53,3
9010;2021-07-05 20:00:00;37,3;53,4
9010;2021-07-05 22:00:00;37,3;53,4
9010;2021-07-06 00:00:00;37,3;53,5
9010;2021-07-06 02:00:00;37,4;53,7
9010;2021-07-06 04:00:00;37,5;53,9
9010;2021-07-06 06:00:00;37,5;53,9
9010;2021-07-06 08:00:00;37,5;53,9
9010;2021-07-06 10:00:00;37,4;53,9
9010;2021-07-06 12:00:00;37,4;53,9
9010;2021-07-06 14:00:00;37,4;53,8
9010;2021-07-06 16:00:00;37,4;53,8
9010;2021-07-06 18:00:00;37,4;53,7
9010;2021-07-06 20:00:00;37,4;53,6
9010;2021-07-06 22:00:00;37,3;53,5
9010;2021-07-07 00:00:00;37,3;53,6
9010;2021-07-07 02:00:00;37,5;53,8
9010;2021-07-07 04:00:00;37,5;53,9
9010;2021-07-07 06:00:00;37,5;53,9
9010;2021-07-07 08:00:00;37,5;53,9
9010;2021-07-07 10:00:00;37,5;53,8
9010;2021-07-07 12:00:00;37,4;53,7
9010;2021-07-07 14:00:00;37,4;53,5
9010;2021-07-07 16:00:00;37,4;53,4
9010;2021-07-07 18:00:00;37,4;53,3
9010;2021-07-07 20:00:00;37,4;53,1
9010;2021-07-07 22:00:00;37,2;53
9010;2021-07-08 00:00:00;37,2;52,9
9010;2021-07-08 02:00:00;37,3;53
9010;2021-07-08 04:00:00;37,4;53,4
9010;2021-07-08 06:00:00;37,4;53,5
9010;2021-07-08 08:00:00;37,4;53,4
9010;2021-07-08 10:00:00;37,3;53,3
9010;2021-07-08 12:00:00;44,7;44,7
9010;2021-07-08 14:00:00;45,5;45,5
9010;2021-07-08 16:00:00;45,5;45,5
9010;2021-07-08 18:00:00;45,4;45,4
9010;2021-07-08 20:00:00;45,3;45,3
9010;2021-07-08 22:00:00;45,2;45,2
9010;2021-07-09 00:00:00;45,2;45,2
9010;2021-07-09 02:00:00;45,3;45,3
9010;2021-07-09 04:00:00;45,5;45,5
9010;2021-07-09 06:00:00;45,6;45,6
9010;2021-07-09 08:00:00;45,6;45,6
9010;2021-07-09 10:00:00;45,6;45,6
9010;2021-07-09 12:00:00;45,7;45,7
9010;2021-07-09 14:00:00;45,8;45,8
9010;2021-07-09 16:00:00;45,8;45,8
9010;2021-07-09 18:00:00;45,8;45,8
9010;2021-07-09 20:00:00;45,7;45,7
9010;2021-07-09 22:00:00;45,5;45,5
9010;2021-07-10 00:00:00;45,3;45,3
9010;2021-07-10 02:00:00;45,2;45,2
9010;2021-07-10 04:00:00;45,1;45,1
9010;2021-07-10 06:00:00;45,1;45,1
9010;2021-07-10 08:00:00;45,1;45,1
9010;2021-07-10 10:00:00;45;45
9010;2021-07-10 12:00:00;44,9;44,9
9010;2021-07-10 14:00:00;44,9;44,9
9010;2021-07-10 16:00:00;44,8;44,8
9010;2021-07-10 18:00:00;44,8;44,8
9010;2021-07-10 20:00:00;44,7;44,7
9010;2021-07-10 22:00:00;44,7;44,7
9010;2021-07-11 00:00:00;44,7;44,7
9010;2021-07-11 02:00:00;44,7;44,7
9010;2021-07-11 04:00:00;44,8;44,8
9010;2021-07-11 06:00:00;44,9;44,9
9010;2021-07-11 08:00:00;44,8;44,8
9010;2021-07-11 10:00:00;44,8;44,8
9010;2021-07-11 12:00:00;44,7;44,7
9010;2021-07-11 14:00:00;44,5;44,5
9010;2021-07-11 16:00:00;44,5;44,5
9010;2021-07-11 18:00:00;44,4;44,4
9010;2021-07-11 20:00:00;44,4;44,4
9010;2021-07-11 22:00:00;44,3;44,3
9010;2021-07-12 00:00:00;44,3;44,3
9010;2021-07-12 02:00:00;44,4;44,4
9010;2021-07-12 04:00:00;44,5;44,5
9010;2021-07-12 06:00:00;44,6;44,6
9010;2021-07-12 08:00:00;44,6;44,6
9010;2021-07-12 10:00:00;44,6;44,6
9010;2021-07-12 12:00:00;44,6;44,6
9010;2021-07-12 14:00:00;44,5;44,5
9010;2021-07-12 16:00:00;44,4;44,4
9010;2021-07-12 18:00:00;44,3;44,3
9010;2021-07-12 20:00:00;44,2;44,2
9010;2021-07-12 22:00:00;44,1;44,1
9010;2021-07-13 00:00:00;44;44
9010;2021-07-13 02:00:00;44,5;44,5
9010;2021-07-13 04:00:00;44,5;44,5
9010;2021-07-13 06:00:00;45,5;45,5
9010;2021-07-13 08:00:00;45,8;45,8
9010;2021-07-13 10:00:00;40,2;54,1
9010;2021-07-13 12:00:00;38,7;54,3
9010;2021-07-13 14:00:00;38;53,6
9010;2021-07-13 16:00:00;37,7;53,1
9010;2021-07-13 18:00:00;37,5;52,8
9010;2021-07-13 20:00:00;37,4;52,6
9010;2021-07-13 22:00:00;37,2;52,3
9010;2021-07-14 00:00:00;37,1;52,1
9010;2021-07-14 02:00:00;37,1;52,1
9010;2021-07-14 04:00:00;37,1;52,2
9010;2021-07-14 06:00:00;37,3;52,5
9010;2021-07-14 08:00:00;37,2;52,5
9010;2021-07-14 10:00:00;37,2;52,4
9010;2021-07-14 12:00:00;37,2;52,4
9010;2021-07-14 14:00:00;37,2;52,4
9010;2021-07-14 16:00:00;37,4;52,4
9010;2021-07-14 18:00:00;37,5;52,5
9010;2021-07-14 20:00:00;37,7;52,8
9010;2021-07-14 22:00:00;37,7;53
9010;2021-07-15 00:00:00;37,7;53,2
9010;2021-07-15 02:00:00;37,9;53,7
9010;2021-07-15 04:00:00;38,1;54,1
9010;2021-07-15 06:00:00;38,4;54,5
9010;2021-07-15 08:00:00;38,5;54,8
9010;2021-07-15 10:00:00;38;54,6
9010;2021-07-15 12:00:00;37,8;54,4
9010;2021-07-15 14:00:00;37,5;54,1
9010;2021-07-15 16:00:00;36,9;53,4
9010;2021-07-15 18:00:00;36,5;52,8
9010;2021-07-15 20:00:00;36,4;52,5
9010;2021-07-15 22:00:00;36,2;51,9
9010;2021-07-16 00:00:00;36,1;51,4
9010;2021-07-16 02:00:00;36,1;51,1
9010;2021-07-16 04:00:00;36,1;50,9
9010;2021-07-16 06:00:00;36;50,9
9010;2021-07-16 08:00:00;36;50,8
9010;2021-07-16 10:00:00;36,2;50,7
9010;2021-07-16 12:00:00;36,5;50,9
9010;2021-07-16 14:00:00;36,5;50,9
9010;2021-07-16 16:00:00;36,5;50,8
9010;2021-07-16 18:00:00;36,5;50,8
9010;2021-07-16 20:00:00;36,5;50,7
9010;2021-07-16 22:00:00;36,4;50,6
9010;2021-07-17 00:00:00;36,5;50,6
9010;2021-07-17 02:00:00;36,5;50,7
9010;2021-07-17 04:00:00;36,5;50,7
9010;2021-07-17 06:00:00;36,5;50,7
9010;2021-07-17 08:00:00;36,4;50,7
9010;2021-07-17 10:00:00;36,4;50,6
9010;2021-07-17 12:00:00;36,5;50,7
9010;2021-07-17 14:00:00;36,5;50,8
9010;2021-07-17 16:00:00;36,4;50,5
9010;2021-07-17 18:00:00;36,5;50,7
9010;2021-07-17 20:00:00;36,5;50,7
9010;2021-07-17 22:00:00;36,4;50,7
9010;2021-07-18 00:00:00;36,4;50,7
9010;2021-07-18 02:00:00;36,5;50,8
9010;2021-07-18 04:00:00;36,5;50,8
9010;2021-07-18 06:00:00;36,5;50,9
9010;2021-07-18 08:00:00;36,5;50,9
9010;2021-07-18 10:00:00;36,5;50,9
9010;2021-07-18 12:00:00;36,5;51
9010;2021-07-18 14:00:00;36,5;51,1
9010;2021-07-18 16:00:00;36,7;51,1
9010;2021-07-18 18:00:00;36,5;51,1
9010;2021-07-18 20:00:00;36,5;51,1
9010;2021-07-18 22:00:00;36,7;51,3
9010;2021-07-19 00:00:00;36,7;51,2
9010;2021-07-19 02:00:00;36,7;51,4
9010;2021-07-19 04:00:00;36,8;51,6
9010;2021-07-19 06:00:00;36,8;51,7
9010;2021-07-19 08:00:00;36,8;51,9
9010;2021-07-19 10:00:00;36,8;51,9
9010;2021-07-19 12:00:00;36,8;52
9010;2021-07-19 14:00:00;36,9;52
9010;2021-07-19 16:00:00;36,9;52,1
9010;2021-07-19 18:00:00;36,8;52,1
9010;2021-07-19 20:00:00;36,8;52,1
9010;2021-07-19 22:00:00;36,7;52
9010;2021-07-20 00:00:00;36,7;51,9
9010;2021-07-20 02:00:00;36,7;51,9
9010;2021-07-20 04:00:00;36,7;51,9
9010;2021-07-20 06:00:00;36,7;51,9
9010;2021-07-20 08:00:00;36,7;51,9
9010;2021-07-20 10:00:00;36,6;52,2
9010;2021-07-20 12:00:00;36,6;52,2
9010;2021-07-20 14:00:00;36,6;52,3
9010;2021-07-20 16:00:00;36,6;52,4
9010;2021-07-20 18:00:00;36,6;52,4
9010;2021-07-20 20:00:00;36,6;52,4
9010;2021-07-20 22:00:00;36,6;52,3
9010;2021-07-21 00:00:00;36,6;52,3
9010;2021-07-21 02:00:00;36,3;52,1
9010;2021-07-21 04:00:00;36;51,9
9010;2021-07-21 06:00:00;36;51,6
9010;2021-07-21 08:00:00;35,9;51,3
9010;2021-07-21 10:00:00;35,9;51,3
9010;2021-07-21 12:00:00;35,9;51,3
9010;2021-07-21 14:00:00;35,9;51,3
9010;2021-07-21 16:00:00;35,9;51,3
9010;2021-07-21 18:00:00;35,9;51,1
9010;2021-07-21 20:00:00;35,9;51,1
9010;2021-07-21 22:00:00;36;51,2
9010;2021-07-22 00:00:00;36;51,1
9010;2021-07-22 02:00:00;36;51,1
9010;2021-07-22 04:00:00;36;51,1
9010;2021-07-22 06:00:00;36;51,1
9010;2021-07-22 08:00:00;35,9;51,1
9010;2021-07-22 10:00:00;35,9;51,1
9010;2021-07-22 12:00:00;35,9;51,1
9010;2021-07-22 14:00:00;36;51,2
9010;2021-07-22 16:00:00;36;51,4
9010;2021-07-22 18:00:00;36,1;51,6
9010;2021-07-22 20:00:00;36,1;51,6
9010;2021-07-22 22:00:00;36,1;51,5
9010;2021-07-23 00:00:00;36;51,4
9010;2021-07-23 02:00:00;36;51,4
9010;2021-07-23 04:00:00;36;51,4
9010;2021-07-23 06:00:00;36,1;51,5
9010;2021-07-23 08:00:00;36,1;51,5
9010;2021-07-23 10:00:00;36;51,1
9010;2021-07-23 12:00:00;35,7;49,8
9010;2021-07-23 14:00:00;35,3;49
9010;2021-07-23 16:00:00;35,5;49,4
9010;2021-07-23 18:00:00;35,5;49,7
9010;2021-07-23 20:00:00;35,6;49,8
9010;2021-07-23 22:00:00;35,7;49,8
9010;2021-07-24 00:00:00;35,8;49,9
9010;2021-07-24 02:00:00;36,5;50,4
9010;2021-07-24 04:00:00;37,1;51
9010;2021-07-24 06:00:00;37,2;51,3
9010;2021-07-24 08:00:00;37,2;51,5
9010;2021-07-24 10:00:00;37,2;51,7
9010;2021-07-24 12:00:00;37,2;51,7
9010;2021-07-24 14:00:00;37,2;51,8
9010;2021-07-24 16:00:00;37,2;51,8
9010;2021-07-24 18:00:00;37,2;51,9
9010;2021-07-24 20:00:00;37,2;51,9
9010;2021-07-24 22:00:00;37,2;51,9
9010;2021-07-25 00:00:00;37,2;51,9
9010;2021-07-25 02:00:00;37,3;51,9
9010;2021-07-25 04:00:00;37,3;51,9
9010;2021-07-25 06:00:00;37,4;52
9010;2021-07-25 08:00:00;37,4;52
9010;2021-07-25 10:00:00;37,3;52
9010;2021-07-25 12:00:00;37,4;52
9010;2021-07-25 14:00:00;37,5;52,2
9010;2021-07-25 16:00:00;37,6;52,3
9010;2021-07-25 18:00:00;37,6;52,3
9010;2021-07-25 20:00:00;37,6;52,3
9010;2021-07-25 22:00:00;37,6;52,3
9010;2021-07-26 00:00:00;37,6;52,3
9010;2021-07-26 02:00:00;37,6;52,2
9010;2021-07-26 04:00:00;37,6;52,2
